CB,ITT,KGL,KGU,KA,VIC,BG,DG,MN,KA_s,CB_s,BG_s,DG_s,MN_s,obj,cost,deficit,n1active,hydro,solar,wind,coal,oil,biomass,gas,nuclear,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar,trans
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.1,0.0,0.0,33814820.96020803,33814820.96020803,0.0,25.0,269578.10448592925,12583.317790191266,0.0,468338.76833801565,-2.2489417735490255e-13,0.0,0.0,43200.0,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,12583.317790191266,16248.0,16248.0,0.0,49728.0,0.0,31272.0,0.0,Existing
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.2000000000000002,0.0,0.0,33794956.18669223,33794956.18669223,0.0,23.0,269578.10448592925,12905.484081397695,0.0,468016.6020468092,-8.252657816380331e-14,0.0,0.0,43200.0,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,12905.484081397695,16248.0,16248.0,0.0,49728.0,0.0,31272.0,0.0,Existing
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.3,0.0,0.0,33780293.438692264,33780293.438692264,0.0,26.0,269578.10448592925,13143.284081397696,0.0,467778.8020468098,-1.0574874309554616e-13,0.0,0.0,43200.0,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,13143.284081397696,16248.0,16248.0,0.0,49728.0,0.0,31272.0,0.0,Existing
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.4000000000000001,0.0,0.0,33765630.690692276,33765630.690692276,0.0,25.0,269578.10448592925,13381.084081397696,0.0,467541.00204681,-1.1718404024918527e-13,0.0,0.0,43200.0,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,13381.084081397696,16248.0,16248.0,0.0,49728.0,0.0,31272.0,0.0,Existing
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.5,0.0,0.0,33754216.06357597,33754216.06357597,0.0,27.0,269578.10448592925,13566.206155940183,0.0,467355.8799722673,-2.4467465091030743e-13,0.0,0.0,43200.0,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,13566.206155940183,16248.0,16248.0,0.0,49728.0,0.0,31272.0,0.0,Existing
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.6,0.0,0.0,33745676.15357599,33745676.15357599,0.0,28.0,269578.10448592925,13704.706155940183,0.0,467217.37997226755,-1.2673195826096162e-13,0.0,0.0,43200.0,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,13704.706155940183,16248.0,16248.0,0.0,49728.0,0.0,31272.0,0.0,Existing
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.7000000000000002,0.0,0.0,33737136.243575975,33737136.243575975,0.0,25.0,269578.10448592925,13843.206155940183,0.0,467078.87997226755,-1.3520666068226697e-13,0.0,0.0,43200.0,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,13843.206155940183,16248.0,16248.0,0.0,49728.0,0.0,31272.0,0.0,Existing
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.8,0.0,0.0,33728596.333575964,33728596.333575964,0.0,29.0,269578.10448592925,13981.706155940183,0.0,466940.3799722674,-2.3172204895634724e-13,0.0,0.0,43200.0,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,13981.706155940183,16248.0,16248.0,0.0,49728.0,0.0,31272.0,0.0,Existing
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.9000000000000001,0.0,0.0,33721171.193340756,33721171.193340756,0.0,27.0,269578.10448592925,14102.1268538841,0.0,466819.9592743236,-8.961350180432721e-14,0.0,0.0,43200.0,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,14102.1268538841,16248.0,16248.0,0.0,49728.0,0.0,31272.0,0.0,Existing
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,33717348.27334075,33717348.27334075,0.0,26.0,269578.10448592925,14164.126853884147,0.0,466757.9592743235,-8.750407805753942e-14,0.0,0.0,43200.0,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,14164.126853884147,16248.0,16248.0,0.0,49728.0,0.0,31272.0,0.0,Existing
