year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,zrb_solar,zrb_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar,biomas
2,3,8,9,44029412.57607258,0.0,0.0,37354.37656049999,27272.182332833145,0.0,0.0,1800.0,3159.6320367374665,4262.295425564273,,5809.1040434999995,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,2050.720980012735,0.0,0.0,0.0,0.0,0.0,0.0,1416.4160719838892,793.0433874755229,1303.0,315.86766924920926,0.0
2,3,8,10,44029412.57607258,0.0,0.0,37720.681558209995,27665.075479087995,0.0,0.0,1800.0,3951.131605444382,3473.9081135322303,,5637.056333099999,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,2051.079284315374,0.0,0.0,0.0,0.0,0.0,0.0,752.1838199760284,1457.2756394833837,1178.8449399758185,442.7766816456242,0.0
2,3,8,11,44029412.57607258,0.0,0.0,37454.46884103001,27377.321399337256,0.0,0.0,1800.0,4353.92841014197,3071.0678564989003,,5679.5296983,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,2051.0358319796305,0.0,0.0,0.0,0.0,0.0,0.0,390.4476503335015,1819.0118091259108,1137.7408525850149,483.88076903642803,0.0
2,3,8,12,44029412.57607258,0.0,0.0,37264.229601319996,27370.32195829481,0.0,0.0,1800.0,3937.2543584046857,3289.0773063489146,,5679.7221296,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,2051.0035913339707,0.0,0.0,0.0,0.0,0.0,0.0,443.1979527685306,1766.2615066908816,1303.0,119.98926037983335,0.0
2,3,8,13,44029412.57607258,0.0,0.0,37013.299250309996,30377.110917350612,0.0,0.0,1800.0,2278.492352514766,1669.7742980372761,,5664.2399436999995,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,126.89494445689229,0.0,1669.302905932754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.25036457114754,0.0,132.93908201086452,0.0
2,3,8,14,44029412.57607258,0.0,0.0,36278.32468297,30597.941498866992,0.0,0.0,1800.0,1612.3979267376017,1320.471042471042,,5379.9128215,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,1118.0209777312634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.2008094807889,0.0,110.17613952554932,0.0
2,3,8,15,44029412.57607258,0.0,0.0,35847.59238827001,27610.194598445585,0.0,0.0,1800.0,721.3509621012307,4733.608372717833,,5287.0047445,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,477.91300826353324,0.0,0.0,0.0,0.0,0.0,0.0,2049.891181299611,159.56827815980068,1303.0,83.86967567789677,0.0
2,3,8,16,44029412.57607258,0.0,0.0,35586.38342827,31387.2115706761,0.0,0.0,1800.0,75.0832552528536,1320.471042471042,,5165.2747845,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,35.98938599061905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.599890325992625,0.0,5.493978936241933,0.0
2,3,8,17,44029412.57607258,0.0,0.0,35711.84829805001,29469.880793197866,0.0,0.0,1800.0,0.0,3448.522772261549,,5236.227391300001,0.0,0.0,0.0,0.0,0.0,841.7031801386702,405.81959212287865,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,18,44029412.57607258,0.0,0.0,36096.80652792,29942.103582307293,0.0,0.0,1800.0,0.0,3392.471042471042,,5471.541628699999,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0
