year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,zrb_solar,zrb_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar
4,7,0,1,49144329.23891485,0.0,0.0,29896.1922109,25672.835999086186,7.036905780299918e-13,0.0,1800.0,0.0,958.3717964813904,0.0,5218.4307628999995,-4.849454171562684e-13,0.0,0.0,0.0,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.37179648139045,0.0,0.0,0.0
4,7,0,2,49144329.23891485,0.0,0.0,29386.20348642,21793.372716786827,-1.2301271112846734e-13,0.0,1800.0,0.0,3824.4959171806686,0.0,5299.447356600001,-1.2301271112846734e-13,0.0,0.0,0.0,162.16216216216216,0.0,768.0,129.0,576.8498963388683,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,116.48385867963827,0.0
4,7,0,3,49144329.23891485,0.0,0.0,29000.840441469998,19707.331474435992,-3.5083047578154947e-14,0.0,1800.0,0.0,5493.928462288122,0.0,5151.8488853,-3.5083047578154947e-14,0.0,0.0,0.0,162.16216216216216,619.67411881928,598.0921813066805,129.0,610.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0
4,7,0,4,49144329.23891485,0.0,0.0,29363.78935097,19942.85411446525,-3.68594044175552e-14,0.0,1800.0,122.90366813792687,5527.879353580383,0.0,5218.618445900001,-3.68594044175552e-14,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,30.296399120245226,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,77.75261455131678,1303.0,14.85465446636487
4,7,0,5,49144329.23891485,0.0,0.0,30591.92577892,22214.01668153065,-7.394085344003543e-14,0.0,1800.0,873.2069433498419,3834.1285685464463,0.0,5264.909649100001,-7.394085344003543e-14,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,241.5768227009794,0.0,0.0,0.0,0.0,0.0,0.0,1681.2492149660627,528.2102444933491,0.0,103.41987615551339
4,7,0,6,49144329.23891485,0.0,0.0,32706.14854566,26873.234666987537,0.0,0.0,1800.0,1878.4397360298365,928.3240247231033,0.0,5328.4749338,0.0,0.0,0.0,0.0,68.08805579773349,0.0,731.2359689253699,129.0,0.0,0.0,524.482964813626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.8257768994142,0.0,299.13099431679615
4,7,0,7,49144329.23891485,0.0,0.0,34685.89312917,27010.600743863182,0.0,0.0,1800.0,1965.2160278026033,2371.4460706800382,0.0,5676.785073100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,170.79746968522136,462.0,1407.6461683013863,0.0,0.0,0.0,0.0,0.0,0.0,2071.6486009948167,137.8108584645954,0.0,419.75900103662167
4,7,0,8,49144329.23891485,0.0,0.0,38051.198456980004,30685.564124041026,0.0,0.0,1800.0,4611.535511661986,150.33112859956623,0.0,6410.066966799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,21.331128599566227,0.0,2017.1377839604202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.792903990125,0.0,521.6048237114402
4,7,0,9,49144329.23891485,0.0,0.0,40164.37842265,30308.32041277445,0.0,0.0,1800.0,4830.414620085141,2593.21461324826,0.0,6366.0353685,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182218,129.0,0.0,0.0,2049.6687986721618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.459459459412,1050.335259667876,571.2863619535669
4,7,0,10,49144329.23891485,0.0,0.0,41317.43399953001,31554.45456742172,0.0,0.0,1800.0,4776.765521892943,2647.2761263931898,0.0,6169.1448568,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.71719141822166,129.0,0.0,0.0,2050.0812136248946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.459459459412,1104.396772812806,517.2248488086369
4,7,0,11,49144329.23891485,0.0,0.0,41403.951118100005,31648.0361298273,0.0,0.0,1800.0,4566.009556525213,2857.9825494310244,0.0,6215.1713844000005,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182218,129.0,0.0,0.0,2050.031671294999,0.0,0.0,0.0,0.0,0.0,0.0,224.54212500945033,1984.9173344499618,1090.5610708411905,531.0605507802524
4,7,0,12,49144329.23891485,0.0,0.0,40791.247429899995,33688.552885515004,0.0,0.0,1800.0,1777.6975879843021,2943.3953966627455,0.0,6210.3879129,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182218,129.0,0.0,0.0,860.7884411367561,0.0,0.0,0.0,0.0,0.0,0.0,1562.6782052445237,447.4762116918927,0.0,469.4329351556534
4,7,0,13,49144329.23891485,0.0,0.0,40203.82323879,33144.790804487304,0.0,0.0,1800.0,1212.3810889873064,3417.420797109076,0.0,6193.259886899999,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182218,129.0,0.0,0.0,686.7330906192803,0.0,0.0,0.0,0.0,0.0,0.0,2036.7036056908541,172.755853768558,0.0,352.89214459946805
4,7,0,14,49144329.23891485,0.0,0.0,39209.21574115,32068.603011059575,0.0,0.0,1800.0,1178.0211393058996,3452.717191418222,0.0,5874.914687,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182218,129.0,0.0,0.0,856.4856022231014,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,109.92419752956808,0.0,211.61133955323
4,7,0,15,49144329.23891485,0.0,0.0,38919.17240367,31731.528375284284,0.0,0.0,1800.0,591.5354102379669,4062.717191418222,0.0,5757.9217960000005,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182218,129.0,610.0,0.0,425.31907723432386,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,91.34233494730228,0.0,74.87399805634077
4,7,0,16,49144329.23891485,0.0,0.0,39094.15549350001,33028.642719030046,0.0,0.0,1800.0,93.5919744165655,3452.717191418222,0.0,5618.117377600001,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182218,129.0,0.0,0.0,81.24642502603271,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,9.23546304461869,0.0,3.110086345914119
4,7,0,17,49144329.23891485,0.0,0.0,39903.73196639,33821.6802050415,0.0,0.0,1800.0,0.0,3628.4894883530665,0.0,5706.4166568,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182218,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,13.6101347726825,0.0
4,7,0,18,49144329.23891485,0.0,0.0,41931.132481399996,36189.23684252769,0.0,0.0,1800.0,0.0,3452.717191418222,0.0,5994.8992841,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182218,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
4,7,0,19,49144329.23891485,0.0,0.0,44237.59409088001,36336.568195990374,0.0,0.0,1800.0,0.0,5527.879353580383,0.0,6395.9422758,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.71719141822166,129.0,610.0,270.97849462365593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0
