year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,zrb_solar,zrb_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar
10,12,0,1,48742662.95789745,0.0,0.0,30231.23983609,23193.251723790345,-2.3203661214665772e-14,0.0,1800.0,0.0,3800.16972063131,0.0,4909.8785891,-2.3203661214665772e-14,0.0,0.0,0.0,0.0,873.0,0.0,129.0,0.0,0.0,0.0,840.0,604.1697206313104,0.0,677.0,677.0,0.0,0.0,0.0,0.0,0.0
10,12,0,2,48742662.95789745,0.0,0.0,29891.755074019995,22825.913668854584,-6.517009154549669e-14,0.0,1800.0,0.0,3800.4972219778756,0.0,4984.4032073,-6.517009154549669e-14,0.0,0.0,0.0,0.0,873.0,0.0,129.0,0.0,0.0,0.0,840.0,604.4972219778757,0.0,677.0,677.0,0.0,0.0,0.0,0.0,0.0
10,12,0,3,48742662.95789745,0.0,0.0,29379.45581713,23135.384788971453,5.81756864903582e-14,0.0,1800.0,0.0,2937.1890673853295,0.0,4850.0751671,5.81756864903582e-14,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,840.0,614.1890673853293,0.0,677.0,677.0,0.0,0.0,0.0,0.0,0.0
10,12,0,4,48742662.95789745,0.0,0.0,29382.827113780007,23310.853430043684,4.511946372076636e-13,0.0,1800.0,4.404957393992729,2760.960113946128,0.0,4905.8820372,4.511946372076636e-13,0.0,0.0,0.0,0.0,418.0698924731182,768.0,129.0,0.0,0.0,1.6435913696655977,840.0,605.8902214730097,0.03729704697084749,0.0,0.0,0.021162805950872443,0.0,2.685038925026856,0.0,0.01786724637855516
10,12,0,5,48742662.95789745,0.0,0.0,29849.915739130003,19922.069828957254,1.5898393712632242e-13,0.0,1800.0,18.69463392274248,6531.561085525546,0.0,4948.3751189,1.5898393712632242e-13,0.0,0.0,0.0,120.54247311827959,873.0,378.7171914182219,129.0,108.85362903225807,108.85362903225807,6.0312852198179066,840.0,596.3346199137764,2.077583653487208,677.0,677.0,1.1788466722263757,2072.0,9.389363905386103,59.11317204301075,0.017554471824882425
10,12,0,6,48742662.95789745,0.0,0.0,30652.190807590003,24645.378131254925,-3.765876499528531e-13,0.0,1800.0,60.353064521870074,2742.7723799962127,0.0,5011.92407,-3.765876499528531e-13,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,38.22190789538851,840.0,609.2723799962129,6.068367679367889,677.0,487.5,3.4432669089697265,0.0,12.55686659273144,0.0,0.06265544541251321
10,12,0,7,48742662.95789745,0.0,0.0,32714.725168780005,28621.48080413205,0.0,0.0,1800.0,98.789648603108,969.0,0.0,5335.2495332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,59.290820893549345,0.0,840.0,5.648430557918347,0.0,0.0,3.20498939011546,0.0,30.5345124264682,0.0,0.11089533505664742
10,12,0,8,48742662.95789745,0.0,0.0,35092.73798268,31928.15983396494,0.0,0.0,1800.0,136.09880592674062,184.8364765191562,0.0,5978.481492500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,71.91620365758634,0.0,55.836476519156214,11.158954133518561,0.0,0.0,6.331728652054545,0.0,46.4995798888521,0.0,0.19233959472907428
10,12,0,9,48742662.95789745,0.0,0.0,36402.9830122,33352.38724192745,0.0,0.0,1800.0,184.1889874779601,129.0,0.0,5951.891495200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,80.59562176631977,0.0,0.0,20.277391431835756,0.0,0.0,11.505642803228952,0.0,71.4937645314396,0.0,0.31656694513601996
10,12,0,10,48742662.95789745,0.0,0.0,36788.42071051,33725.51773856719,0.0,0.0,1800.0,227.7478944165917,129.0,0.0,5770.5954854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,90.44147402307506,0.0,0.0,30.36094737769488,0.0,0.0,17.22717721703334,0.0,89.18001079191764,0.0,0.5382850068707822
10,12,0,11,48742662.95789745,0.0,0.0,36651.360679030004,33585.307661927196,0.0,0.0,1800.0,219.78496405119031,129.0,0.0,5817.8995363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,87.94178008187014,0.0,0.0,27.960813336515347,0.0,0.0,15.86531146371331,0.0,87.41506868794947,0.0,0.6019904811420546
10,12,0,12,48742662.95789745,0.0,0.0,36553.284999819996,33546.33279554517,0.0,0.0,1800.0,152.73206912509818,129.0,0.0,5817.7355281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,48.708155370665644,0.0,0.0,21.003072246972245,0.0,0.0,11.917403077038518,0.0,70.55498825055663,0.0,0.5484501798651462
10,12,0,13,48742662.95789745,0.0,0.0,36367.24970981,33385.536963769075,0.0,0.0,1800.0,112.40866845794437,129.0,0.0,5799.3954032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,46.0541925532902,0.0,0.0,13.71103910680155,0.0,0.0,7.7798132444336865,0.0,44.325824464158316,0.0,0.5377990892606113
10,12,0,14,48742662.95789745,0.0,0.0,35551.537639070004,32564.782113709392,0.0,0.0,1800.0,51.31263123114705,129.0,0.0,5507.137777599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,25.647649119384777,0.0,0.0,9.611356912913395,0.0,0.0,5.453602839697974,0.0,10.269967011387756,0.0,0.33005534776315687
10,12,0,15,48742662.95789745,0.0,0.0,35077.56456437,32079.679667074695,0.0,0.0,1800.0,24.011753865859497,129.0,0.0,5411.517920600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,10.531541534850449,0.0,0.0,5.136632191151718,0.0,0.0,2.9145886640118213,0.0,5.326848243031813,0.0,0.10214323281369689
10,12,0,16,48742662.95789745,0.0,0.0,34861.94789587,30923.537911218355,0.0,0.0,1800.0,5.06516132931164,1070.989247311828,0.0,5287.3542521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,1.9575105944311963,101.98924731182797,840.0,1.8938611628530337,0.0,0.0,1.0746002577276341,0.0,0.1344921107347978,0.0,0.004697203564978074
10,12,0,17,48742662.95789745,0.0,0.0,34980.78802515,31999.068135297315,0.0,0.0,1800.0,0.0,129.0,0.0,5359.792118400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,12,0,18,48742662.95789745,0.0,0.0,35204.973782119996,32241.43111580543,0.0,0.0,1800.0,0.0,129.0,0.0,5601.6418828999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,12,0,19,48742662.95789745,0.0,0.0,36415.843071799995,33550.47899654054,0.0,0.0,1800.0,0.0,129.0,0.0,5957.4769559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,12,0,20,48742662.95789745,0.0,0.0,38296.25664530999,35583.358535470266,0.0,0.0,1800.0,0.0,129.0,0.0,6261.9603387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,12,0,21,48742662.95789745,0.0,0.0,37499.1547092,34721.62671264866,0.0,0.0,1800.0,0.0,129.0,0.0,6141.369369600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,12,0,22,48742662.95789745,0.0,0.0,34643.728977900006,31634.679976108127,0.0,0.0,1800.0,0.0,129.0,0.0,5535.2477146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,12,0,23,48742662.95789745,0.0,0.0,32397.14551638,27785.70991599347,0.0,0.0,1800.0,0.0,1549.2311827956992,0.0,5122.7037695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.2311827956992,0.0,0.0,0.0
10,12,0,24,48742662.95789745,0.0,0.0,30761.40744759,24529.071228008557,-1.2079226507921703e-13,0.0,1800.0,0.0,3037.5043910076906,0.0,5055.0076739,-1.2079226507921703e-13,0.0,0.0,0.0,0.0,0.0,292.2048515925309,129.0,0.0,0.0,0.0,840.0,611.7995394151598,0.0,487.5,677.0,0.0,0.0,0.0,0.0,0.0
