year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,lower_solar,upper_solar,moz_hydro,zim_hydro,zam_hydro,biomass,wind,solar,hydro,BTSW_load,MAL_load,MOZ_load,NAM_load,ZAM_load,ZIM_load,zam_oil,nam_oil,mal_gas,zam_coal,zim_coal,nam_coal,btsw_coal,zam_biomass,mal_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,chi_hydro,cor_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar
2,3,7,11,64078403.62399064,0.0,0.0,38930.00284103001,31624.384105907036,91.99523401522151,375.08000000000004,1800.0,0.0,0.0,2221.0,394.8943877444146,1839.1358302035428,0.0,0,0.0,8195.030217947957,325.3849941,275.4472062,1922.25433,173.6282,1881.154345,1101.660623,0.0,9.447997939560082e-14,8.8,235.25468817680513,920.0,120.00000000000003,746.0,0.0,0.0,79.45945945945945,873.0,266.021605555075,129.0,31.0,118.0,491.65476518900823,394.8943877444146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,7,12,64078403.62399064,0.0,0.0,39012.50760132,31644.72692221476,93.6406595544436,388.17,1800.0,0.0,0.0,2221.0,398.6324055932606,1889.5139059564021,0.0,0,0.0,8249.146311549663,326.8279486,276.8317111,1905.518967,174.5009229,1889.496525,1106.546055,0.0,-6.783462680459706e-14,8.8,190.25468817680513,920.0,120.0,746.0,0.0,0.0,73.81072469829864,873.0,317.35531333342976,129.0,31.0,118.0,496.34786792467366,398.6324055932606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,7,13,64078403.62399064,0.0,0.0,38667.153250309995,31222.810069304745,100.00000000000314,401.26,1800.0,0.0,0.0,2221.0,379.7779830363778,1937.479785831793,0.0,0,0.0,8278.25776886817,326.8279486,276.1394586,1891.165395,174.0645615,1889.496525,1106.546055,0.0,4.363176486776865e-14,8.8,151.55993217001964,920.0,120.0,727.3659901543251,0.0,0.0,95.95394210778824,873.0,367.02225459348176,129.0,31.0,118.0,472.50358913052276,379.7779830363778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,7,14,64078403.62399064,0.0,0.0,38015.624682969996,30935.717711897465,40.000000000000426,407.1112433325701,1800.0,0.0,0.0,2221.0,266.2085109088878,1687.935164098869,0.0,0,0.0,7915.143675007756,300.1333861,268.2131709,1891.165395,169.0682245,1735.166752,1016.165893,0.0,1.5376588891058418e-13,8.8,196.55993217001964,920.0,120.0,682.4776524802376,0.0,0.0,124.74012474012473,626.3135959958521,477.1289309715263,129.0,31.0,118.0,330.7525123913659,266.2085109088878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,7,15,64078403.62399064,0.0,0.0,37704.578388270005,30716.453600018984,39.99999999999505,414.0422668253701,1800.0,0.0,0.0,2221.0,214.47016474242855,1615.7403341104678,0.0,0,0.0,7791.210498852897,290.0327503,265.4787761,1905.408836,167.3445981,1676.771758,981.968026,0.0,1.7330581414398694e-13,8.8,210.0,920.0,120.0,656.9407940878762,0.0,0.0,162.16216216216216,438.41951719709647,620.2676102629842,129.0,31.0,118.0,265.8910444882249,214.47016474242855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,7,16,64078403.62399064,0.0,0.0,37557.74542827,30731.828294835537,40.000000000003006,400.95226682537015,1800.0,0.0,0.0,2221.0,184.20596782573574,1484.9815010754655,0.0,0,0.0,7630.187468901201,280.653578,265.4787761,1879.037231,167.3445981,1622.547773,950.2128283,0.0,8.659739592076221e-14,9.300000000000006,255.0,920.0,120.0,650.6235248755086,0.0,0.0,162.16216216216216,462.17443219201164,503.2790846137588,129.0,31.0,118.0,228.36582210753303,184.20596782573574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,7,17,64078403.62399064,0.0,0.0,37387.78729805,30547.823673754803,40.0000000000015,388.6022668253701,1800.0,0.0,0.0,2204.1588235445247,204.562019087232,1483.5827281934198,10.5,0,0.0,7632.303570825177,290.0327503,262.3636403,1859.710245,165.3809717,1676.771758,981.968026,0.0,3.0753177782116836e-14,10.540000000000006,300.0,920.0,120.0,646.7824439805457,0.0,0.0,113.5135135135135,600.8267618496152,386.42300083105397,129.0,31.0,118.0,253.81945199923712,204.562019087232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055.1588235445247,0.0,0.0,0.0
2,3,7,18,64078403.62399064,0.0,0.0,37388.33752792,30356.493742936367,39.99999999999751,416.33000000000015,1800.0,0.0,0.0,2065.360194745349,265.9306248134016,1714.7097920129436,21.0,0,0.0,7786.000611571694,314.5628764,254.4719672,1858.492074,160.4064541,1818.588233,1065.020024,0.0,2.6201263381153694e-14,11.780000000000006,266.3668919458192,920.0,120.00000000000003,645.4526298332776,0.0,0.0,82.00370096659901,671.5384615384614,502.3499010803702,129.0,31.0,118.0,329.8177284275129,265.9306248134016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.360194745349,0.0,0.0,0.0
2,3,7,19,64078403.62399064,0.0,0.0,38188.800051,30790.268799310896,39.999999999998956,457.34000000000015,1800.0,0.0,0.0,2160.5589676676937,345.2364277151144,1916.0850496305673,35.7,0,0.0,8161.880445013376,336.9285936,257.2063621,1961.870374,162.1300804,1947.891572,1140.743953,0.0,1.162403506782539e-13,13.020000000000007,221.3668919458192,920.0,120.0,667.223029782549,0.0,4.2,106.60481125657861,873.0,378.7171914182219,129.0,31.0,118.0,428.76304695576687,345.2364277151144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.5589676676937,0.0,0.0,0.0
2,3,7,20,64078403.62399064,0.0,0.0,39804.768615609995,31910.7083705067,296.79999999999995,498.35000000000014,1800.0,0.0,0.0,2221.0,447.9244994401241,2066.999417199059,50.4,0,0.0,8475.923916639182,353.5225019,276.1394586,2056.290357,174.0645615,2043.826244,1196.926186,0.0,59.90000000000012,14.260000000000007,188.9480364437473,920.0,120.0,727.049242706256,0.0,8.4,138.58625463355222,800.6529984741859,441.3682030488239,129.0,31.0,118.0,557.391961042497,447.9244994401241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,7,21,64078403.62399064,15530943.312383784,15.530943312383783,38269.3880735,30280.32930704518,296.79999999999995,512.6800000000002,1800.0,0.0,0.0,2221.0,462.0,1989.9711804531896,54.0,0,15.530943312383783,8412.97118045319,341.2574388,281.9889945,2056.501291,177.7518176,1972.918006,1155.400186,0.0,59.9000000000001,15.500000000000007,168.7623111894668,920.0,120.00000000000003,746.0,0.0,10.0,97.01037824348656,608.878894412349,573.7786639634711,129.0,31.0,118.0,581.303243833883,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,7,22,64078403.62399064,0.0,0.0,35569.11868580001,28248.30221988712,-3.1308289294429414e-14,471.6700000000002,1800.0,0.0,0.0,2167.6378799221666,326.08552208664554,1660.1056600499608,39.3,0,0.0,7893.829062058772,290.0327503,262.0521288,2023.873149,165.1846104,1676.771758,981.968026,0.0,2.7200464103316335e-14,14.260000000000007,123.7623111894668,920.0,120.0,746.0000000000001,0.0,5.8,67.90726477044059,426.21522608864433,630.0708985071577,129.0,31.0,118.0,406.9122706837181,326.08552208664554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.6378799221663,0.0,0.0,0.0
2,3,7,23,64078403.62399064,0.0,0.0,33042.81530188,26156.215363440013,3.858025010572419e-15,430.66000000000014,1800.0,0.0,0.0,1822.0540480605268,229.00205814499364,1517.9310188733436,26.1,0,0.0,7308.987125078864,261.8952333,234.5350963,1954.716745,147.8392436,1514.099804,886.7024328,0.0,1.1540768340978502e-13,13.020000000000007,168.7623111894668,920.0,120.0,744.3733945566204,0.0,3.1,47.53508533930841,325.74695574695534,730.8103883084772,129.0,31.0,118.0,284.8385894786026,229.00205814499364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.0540480605268,0.0,0.0,0.0
2,3,7,24,64078403.62399064,0.0,0.0,31385.599024790004,24644.840905086145,-3.9745984281580604e-14,389.6500000000001,1800.0,0.0,0.0,1599.855002326967,161.87775063698336,1581.6536660471647,12.5,0,0.0,7083.386419011115,269.1099784,211.1369634,1858.193039,133.0902259,1555.810546,911.1294984,0.0,-3.9745984281580604e-14,11.780000000000006,213.7623111894668,920.0,120.0,659.924018113164,0.0,0.0,61.79561094110093,423.471042471042,768.0,129.0,31.0,118.0,199.38701263502182,161.87775063698336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.855002326967,0.0,0.0,0.0
2,3,8,1,62131590.91298529,0.0,0.0,30621.949349590002,24282.96000058167,7.849276784099857e-14,80.79599999999999,1800.0,0.0,0.0,1711.1732069263282,57.22758866580779,1432.653311491025,0.0,0,0.0,6941.054107083161,261.8952333,195.6651182,1807.563969,123.3375453,1514.099804,886.7024328,0.0,7.849276784099857e-14,8.8,188.06332241446464,920.0,120.00000000000003,572.998314893648,0.0,0.0,162.16216216216216,304.41896188327087,768.0,129.0,31.0,118.0,69.07218744559198,57.22758866580779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.1732069263282,0.0,0.0,0.0
2,3,8,2,62131590.91298529,0.0,0.0,30237.647231519994,23788.438797229417,-6.825540133093e-12,107.476,1800.0,0.0,0.0,1634.433657911081,74.29924696979432,1544.700656289684,0.0,0,0.0,6993.433561170559,272.717351,192.238471,1774.835038,121.1775576,1576.665916,923.3430312,0.0,2.3314683517128287e-15,8.8,184.1146610795754,920.0,120.00000000000003,562.6890514958609,0.0,0.0,162.16216216216216,395.7446504482522,768.0,129.0,31.0,118.0,89.79384367926959,74.29924696979432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.433657911081,0.0,0.0,0.0
2,3,8,3,62131590.91298529,0.0,0.0,29849.94882263,23530.65188090606,1.15903120434524e-12,134.156,1800.0,0.0,0.0,1500.5415070538972,95.66287413636452,1469.2026812874283,0.0,0,0.0,6805.407062477691,261.8952333,189.5040762,1758.420695,119.4539313,1514.099804,886.7024328,0.0,3.594347042223944e-15,8.8,229.1146610795754,920.0,120.00000000000003,612.1296797362363,0.0,0.0,162.16216216216216,293.30852234221567,768.0,129.0,31.0,118.0,116.73199678305048,95.66287413636452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.5415070538972,0.0,0.0,0.0
2,3,8,4,62131590.91298529,0.0,0.0,29962.818091780002,23605.903612115013,3.808203752342365e-12,160.836,1800.0,0.0,0.0,1455.8722282802544,124.04861005010758,1516.5753244518899,0.0,0,0.0,6825.496162782252,268.3885149,187.0811928,1751.166277,117.9266663,1551.639535,908.6868292,0.0,-2.8754776337791554e-14,8.8,258.8533296198325,904.6983855932655,120.0,608.8881045967032,0.0,0.0,162.16216216216216,305.66156647176206,768.0,129.0,31.0,118.0,151.75159581796564,124.04861005010758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.8722282802544,0.0,0.0,0.0
2,3,8,5,62131590.91298529,0.0,0.0,30357.962989530002,23882.74235518159,3.0056235278408394e-12,187.51600000000002,1800.0000000000005,0.0,0.0,1453.447496494328,160.45236411636037,1595.2612323482294,0.0,0,0.0,6949.161092958919,271.9958875,191.2000924,1749.948106,120.5230154,1572.494906,920.900362,0.0,7.494005416219807e-15,8.8,213.8533296198325,894.6434373513677,120.0,625.9448167417806,0.0,0.0,162.16216216216216,397.36003641329074,709.4619592094211,129.0,31.0,118.0,197.27707456335534,160.45236411636037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.447496494328,0.0,0.0,0.0
2,3,8,6,62131590.91298529,0.0,0.0,31314.296606590007,24817.858977351545,1.4160894679093872e-13,214.19600000000003,1800.0,0.0,0.0,1513.254412822933,207.17046069303834,1560.8137778783969,0.0,0,0.0,7021.238651394368,277.0462054,204.9413066,1742.738866,129.1847925,1601.692403,937.9992955,0.0,-5.306866057708248e-14,8.8,253.70416518983131,920.0,120.00000000000003,684.3390925698346,0.0,0.0,162.16216216216216,516.568047337278,496.6233714465948,129.0,31.0,118.0,256.46019693236195,207.17046069303834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.254412822933,0.0,0.0,0.0
2,3,8,7,62131590.91298529,0.0,0.0,33277.82363788,26441.288200004048,5.040412531798211e-14,255.20600000000002,1800.0000000000005,0.0,0.0,1864.9859075772756,268.23224458021326,1606.313202303273,0.0,0,0.0,7479.531354460761,300.854868,235.8849863,1765.510508,148.690147,1739.337869,1018.608624,0.0,5.762057497804562e-14,10.040000000000001,265.3462745237049,915.9872254159372,120.0,678.7855149193713,0.0,0.0,124.74012474012473,671.5384615384614,347.6363600126163,129.0,31.0,118.0,333.39825601207053,268.23224458021326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.9859075772756,0.0,0.0,0.0
2,3,8,8,62131590.91298529,0.0,0.0,35725.80921928,28141.275742066016,100.00000000000007,296.216,1800.0,0.0,0.0,2221.0,348.7019179542773,1975.3027932553207,0.0,0,0.0,8285.004711209598,349.9151293,252.7413363,1864.483187,159.3155505,2022.970874,1184.712652,0.0,9.769962616701378e-14,11.280000000000001,267.6008322981012,920.0,120.00000000000003,637.7300368312002,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,31.0,118.0,432.4234396749369,348.7019179542773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,8,9,62131590.91298529,0.0,0.0,37354.37656049999,29825.538343302385,100.00000000000055,334.74600000000004,1800.0,0.0,0.0,2221.0,439.637298161052,1922.1881536716426,0.0,0,0.0,8322.825451832694,341.2574388,270.9821805,1897.732562,170.8136702,1972.918006,1155.400186,0.0,1.2045919817182948e-13,10.040000000000001,222.60083229810115,920.0,120.00000000000003,746.0,0.0,0.0,113.5135135135135,639.6099181723312,492.3323488436884,129.0,31.0,118.0,547.7323731421095,439.637298161052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,8,10,62131590.91298529,0.0,0.0,37720.681558209995,30303.15836823685,100.00000000000155,361.49000000000007,1800.0,0.0,0.0,2221.0,390.53626960753536,1862.930560220422,0.0,0,0.0,8214.466829827958,323.220576,275.7933324,1901.222368,173.8463807,1868.641154,1094.332522,0.0,1.2989609388114332e-13,8.8,177.60083229810115,920.0,120.0,746.0,0.0,0.0,79.45945945945945,527.9982724411547,640.0320534967949,129.0,31.0,118.0,486.4407748230131,390.53626960753536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,8,11,62131590.91298529,0.0,0.0,37454.46884103001,29998.14252393792,91.99523401522151,375.08000000000004,1800.0,0.0,0.0,2221.0,394.89438774441464,1870.205520280768,0.0,0,0.0,8226.099908025184,325.3849941,275.4472062,1922.25433,173.6282,1881.154345,1101.660623,0.0,9.447997939560082e-14,8.8,204.18499809957973,920.0,120.00000000000003,746.0,0.0,0.0,55.621621621621614,553.6928957201022,640.236237750036,129.0,31.0,118.0,491.6547651890083,394.89438774441464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,8,12,62131590.91298529,0.0,0.0,37264.229601319996,29723.62696186726,93.6406595544436,388.17,1800.0,0.0,0.0,2221.0,398.6324055932606,1920.5835960336271,0.0,0,0.0,8280.216001626888,326.8279486,276.8317111,1905.518967,174.5009229,1889.496525,1106.546055,0.0,-6.783462680459706e-14,8.8,159.18499809957973,920.0,120.0,746.0,0.0,0.0,64.05039300341461,719.8007644361329,511.3845706694059,129.0,31.0,118.0,496.34786792467366,398.6324055932606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,8,13,62131590.91298529,0.0,0.0,37013.299250309996,29456.60128536272,100.00000000000308,401.26,1800.0,0.0,0.0,2221.0,379.7779830363776,1915.7382995035457,0.0,0,0.0,8256.516282539924,326.8279486,276.1394586,1891.165395,174.0645615,1889.496525,1106.546055,0.0,1.0014211682118912e-13,8.8,173.3014184982668,920.0,120.0,727.3659901543249,0.0,0.0,83.26551090443901,873.0,357.9691994685841,129.0,31.0,118.0,472.5035891305227,379.7779830363776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,8,14,62131590.91298529,0.0,0.0,36278.32468297,29079.297036063548,40.000000000000156,407.11124333256623,1800.0,0.0,0.0,2221.0,266.2085109088877,1666.1936777706173,0.0,0,0.0,7893.402188679504,300.1333861,268.2131709,1891.165395,169.0682245,1735.166752,1016.165893,0.0,1.0469403122215226e-13,8.8,218.3014184982668,920.0,120.0,682.4776524802376,0.0,0.0,58.285857633107305,682.7953484369849,465.35995930915936,129.0,31.0,118.0,330.7525123913659,266.2085109088877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,8,15,62131590.91298529,0.0,0.0,35847.59238827001,28762.202586084815,39.999999999998465,414.04226682536927,1800.0,0.0,0.0,2221.0,214.4701647424288,1562.4389156121974,0.0,0,0.0,7737.909080354626,290.0327503,265.4787761,1905.408836,167.3445981,1676.771758,981.968026,0.0,-2.7899904608830184e-13,8.8,263.3014184982668,920.0,120.00000000000003,656.9407940878766,0.0,0.0,75.77161492303951,486.8083090990256,604.9679471019072,129.0,31.0,118.0,265.8910444882252,214.4701647424288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,8,16,62131590.91298529,0.0,0.0,35586.38342827,28645.626132673373,40.000000000003354,400.9522668253693,1800.0,0.0,0.0,2221.0,184.20596782573594,1439.9815010754642,0.0,0,0.0,7585.187468901199,280.653578,265.4787761,1879.037231,167.3445981,1622.547773,950.2128283,0.0,-1.3844481117075702e-13,9.300000000000006,300.0,920.0,120.0,650.6235248755089,0.0,0.0,53.040130446127655,340.7658163693179,688.8097321524855,129.0,31.0,118.0,228.36582210753323,184.20596782573594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,8,17,62131590.91298529,0.0,0.0,35711.84829805001,28690.99772780886,40.00000000000184,388.60226682536927,1800.0,0.0,0.0,2204.158823544525,204.56201908723207,1528.5827281934187,10.5,0,0.0,7677.303570825176,290.0327503,262.3636403,1859.710245,165.3809717,1676.771758,981.968026,0.0,1.461053500406706e-13,10.540000000000006,255.0,920.0,120.00000000000003,646.7824439805458,0.0,0.0,68.95216957996595,405.66487269783977,671.1462339163758,129.0,31.0,118.0,253.81945199923734,204.56201908723207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055.158823544525,0.0,0.0,0.0
2,3,8,18,62131590.91298529,0.0,0.0,36096.80652792,28975.43865526306,39.99999999999791,416.33000000000004,1800.0,0.0,0.0,2065.360194745349,265.9306248134017,1699.515149956524,21.0,0,0.0,7770.805969515275,314.5628764,254.4719672,1858.492074,160.4064541,1818.588233,1065.020024,0.0,8.359979375427429e-14,11.780000000000006,281.56153400223906,920.0,120.0,645.4526298332778,0.0,0.0,89.63782045395574,527.3643345071918,623.6952665678633,129.0,31.0,118.0,329.81772842751315,265.9306248134017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.360194745349,0.0,0.0,0.0
2,3,8,19,62131590.91298529,0.0,0.0,37184.358051,29719.580198124073,39.99999999999986,457.34000000000003,1800.0,0.0,0.0,2160.558967667694,345.2364277151144,1900.8904075741475,35.7,0,0.0,8146.685802956955,336.9285936,257.2063621,1961.870374,162.1300804,1947.891572,1140.743953,0.0,5.972999872483342e-14,13.020000000000007,236.56153400223906,920.0,120.0,667.2230297825491,0.0,4.2,116.52916659014247,685.5736348593493,541.0245591688885,129.0,31.0,118.0,428.7630469557671,345.2364277151144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.558967667694,0.0,0.0,0.0
2,3,8,20,62131590.91298529,0.0,0.0,38996.03261561,31039.012678876006,296.79999999999984,498.35,1800.0,0.0,0.0,2221.0,447.9244994401241,2064.385919640568,50.4,0,0.0,8473.310419080692,353.5225019,276.1394586,2056.290357,174.0645615,2043.826244,1196.926186,0.0,59.900000000000006,14.260000000000007,191.56153400223906,920.0,120.0,727.049242706256,0.0,8.4,126.27676717984869,873.0,378.7171914182219,129.0,31.0,118.0,557.3919610424972,447.9244994401241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,8,21,62131590.91298529,15530943.31238384,15.53094331238384,37570.3330735,29502.393394722818,296.7999999999999,512.6800000000002,1800.0,0.0,0.0,2221.0,462.0,2012.1719576404182,54.0,0,15.53094331238384,8435.171957640418,341.2574388,281.9889945,2056.501291,177.7518176,1972.918006,1155.400186,0.0,59.9000000000001,15.500000000000007,146.56153400223906,920.0,120.00000000000003,746.0,0.0,10.0,88.39373702589408,873.0,340.47497678064104,129.0,31.0,118.0,581.303243833883,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,8,22,62131590.91298529,0.0,0.0,34979.8786858,27589.085226483672,-1.4477308241112041e-13,471.6700000000002,1800.0,0.0,0.0,2167.6378799221666,326.08552208664554,1682.3064372371875,39.3,0,0.0,7916.029839246,290.0327503,262.0521288,2023.873149,165.1846104,1676.771758,981.968026,0.0,2.731148640577885e-14,14.260000000000007,101.56153400223906,920.0,120.00000000000003,746.0,0.0,5.8,111.4788585947104,796.5828242123104,238.3324837464487,129.0,31.0,118.0,406.9122706837181,326.08552208664554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.6378799221663,0.0,0.0,0.0
2,3,8,23,62131590.91298529,0.0,0.0,32686.099301880004,25748.375667333865,-3.173850071647166e-14,430.66000000000014,1800.0,0.0,0.0,1822.0540480605268,229.0020581449936,1540.1317960605709,26.1,0,0.0,7331.1879022660905,261.8952333,234.5350963,1954.716745,147.8392436,1514.099804,886.7024328,0.0,7.983891325835657e-14,13.020000000000007,146.56153400223906,920.0,120.0,744.3733945566204,0.0,3.1,144.92251617312354,671.5384615384614,309.83222887038335,129.0,31.0,118.0,284.8385894786026,229.0020581449936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.0540480605268,0.0,0.0,0.0
2,3,8,24,62131590.91298529,0.0,0.0,31222.269024790003,24446.067154925942,-3.9745984281580604e-14,389.6500000000001,1800.0,0.0,0.0,1599.855002326967,161.87775063698336,1603.8544432343924,12.5,0,0.0,7105.587196198344,269.1099784,211.1369634,1858.193039,133.0902259,1555.810546,911.1294984,0.0,-3.9745984281580604e-14,11.780000000000006,191.56153400223906,920.0,120.0,659.924018113164,0.0,0.0,162.16216216216216,873.0,240.3052684372085,129.0,31.0,118.0,199.38701263502182,161.87775063698336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.855002326967,0.0,0.0,0.0
2,3,9,1,61448238.66355817,0.0,0.0,30160.955349590004,23844.47707037345,5.551115123125783e-16,80.796,1800.0,0.0,0.0,1711.1732069263282,57.227588665807815,1372.7643498073508,0.0,0,0.0,6881.165145399487,261.8952333,195.6651182,1807.563969,123.3375453,1514.099804,886.7024328,0.0,5.551115123125783e-16,8.8,247.9522840981387,920.0,120.0,572.998314893648,0.0,0.0,80.9452066148035,325.74695574695534,768.0,129.0,31.0,118.0,69.072187445592,57.227588665807815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.1732069263282,0.0,0.0,0.0
2,3,9,2,61448238.66355817,0.0,0.0,29763.764231519992,23305.339852823592,-3.1888103269039902e-12,107.476,1800.0,0.0,0.0,1634.433657911081,74.29924696979434,1515.4936547495563,0.0,0,0.0,6964.2265596304305,272.717351,192.238471,1774.835038,121.1775576,1576.665916,923.3430312,0.0,1.1379786002407855e-15,8.8,213.32166261970292,920.0,120.0,562.6890514958609,0.0,0.0,105.22876859924455,423.471042471042,768.0,129.0,31.0,118.0,89.79384367926961,74.29924696979434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.433657911081,0.0,0.0,0.0
2,3,9,3,61448238.66355817,0.0,0.0,29314.49182263,22980.986450013752,1.1452921944155037e-12,134.156,1800.0,0.0,0.0,1500.5415070538972,95.66287413636451,1439.9956797473008,0.0,0,0.0,6776.200060937564,261.8952333,189.5040762,1758.420695,119.4539313,1514.099804,886.7024328,0.0,-1.058875209736243e-14,8.8,258.3216626197029,920.0,120.0,612.1296797362363,0.0,0.0,73.66013801947118,352.60354494477895,768.0,129.0,31.0,118.0,116.7319967830505,95.66287413636451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.5415070538972,0.0,0.0,0.0
2,3,9,4,61448238.66355817,0.0,0.0,29287.78909178,22863.71773665966,3.808203752342365e-12,160.836,1800.0,0.0,0.0,1455.8722282802544,124.04861005010761,1529.0001188261604,0.0,0,0.0,6837.9209571565225,268.3885149,187.0811928,1751.166277,117.9266663,1551.639535,908.6868292,0.0,-2.8754776337791554e-14,8.8,246.42853524556202,904.6983855932655,120.0,608.8881045967032,0.0,0.0,56.7774805371528,423.471042471042,768.0,129.0,31.0,118.0,151.75159581796566,124.04861005010761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.8722282802544,0.0,0.0,0.0
2,3,9,5,61448238.66355817,0.0,0.0,29582.930989530003,23032.445128374886,3.4603708787273035e-12,187.51600000000002,1800.0,0.0,0.0,1453.447496494328,160.4523641163604,1607.6860267224997,0.0,0,0.0,6961.585887333188,271.9958875,191.2000924,1749.948106,120.5230154,1572.494906,920.900362,0.0,7.494005416219807e-15,8.8,201.42853524556202,894.6434373513675,120.0,625.9448167417806,0.0,0.0,73.81072469829864,550.5123552123546,657.0858722484911,129.0,31.0,118.0,197.27707456335537,160.4523641163604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.447496494328,0.0,0.0,0.0
2,3,9,6,61448238.66355817,0.0,0.0,30238.83860659,23647.92605010997,3.765557310408951e-12,214.19600000000003,1800.0,0.0,0.0,1513.254412822933,207.17046069303834,1568.089407822666,0.0,0,0.0,7028.514281338637,277.0462054,204.9413066,1742.738866,129.1847925,1601.692403,937.9992955,0.0,-6.726563750447667e-14,8.8,246.42853524556202,920.0,120.0,684.3390925698346,0.0,0.0,95.95394210778824,626.7151582085723,459.9601105739437,129.0,31.0,118.0,256.460196932362,207.17046069303834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.254412822933,0.0,0.0,0.0
2,3,9,7,61448238.66355817,0.0,0.0,32204.119637880005,25237.781676697377,-1.7552626019323725e-13,255.20600000000002,1800.0000000000005,0.0,0.0,1864.985907577276,268.23224458021326,1649.0586445288768,0.0,0,0.0,7522.276796686366,300.854868,235.8849863,1765.510508,148.690147,1739.337869,1018.608624,0.0,5.839773109528323e-14,10.040000000000001,222.6008322981009,915.987225415946,120.0,678.7855149193799,0.0,0.0,124.74012474012473,671.5384615384614,390.3818022382198,129.0,31.0,118.0,333.39825601207065,268.23224458021326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.985907577276,0.0,0.0,0.0
