year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,zrb_solar,zrb_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar
10,10,0,1,49338513.482703485,0.0,0.0,30287.58470566,25480.334816929746,4.618527782440651e-14,0.0,1800.0,0.0,1574.0,0.0,5032.985248399999,4.618527782440651e-14,0.0,0.0,0.0,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,0.0,0.0,0.0,0.0,0.0
10,10,0,2,49338513.482703485,0.0,0.0,29781.217724390004,25226.83163296034,2.504663143554353e-13,0.0,1800.0,0.0,1280.07942043426,0.0,4907.9254955999995,2.504663143554353e-13,0.0,0.0,0.0,0.0,383.0794204342601,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0,3,49338513.482703485,0.0,0.0,29614.636958500003,24946.106547500705,-4.2454928461665986e-13,0.0,1800.0,0.0,1380.7171914182218,0.0,4913.3053434,-4.2454928461665986e-13,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0,4,49338513.482703485,0.0,0.0,29967.2183376,22302.723634213493,-2.964295475749168e-14,0.0,1800.0,122.18911732087084,4283.080045870992,0.0,4919.7733433,-2.964295475749168e-14,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,44.39259105346274,0.0,0.0,0.0,153.36285445277025,677.0,1.3878505487199335,2072.0,76.40867571868816,0.0,0.0
10,10,0,5,49338513.482703485,0.0,0.0,31459.909027169997,26630.774779349755,2.2382096176443156e-13,0.0,1800.0,507.40540807068896,1183.5322743849483,0.0,4929.5547273,2.2382096176443156e-13,0.0,0.0,0.0,0.0,873.0,0.0,129.0,0.0,0.0,162.90203467340257,0.0,0.0,0.0,0.0,181.53227438494835,77.30841575091777,0.0,267.1949576463686,0.0,0.0
10,10,0,6,49338513.482703485,0.0,0.0,34502.28091627,29004.26667683692,0.0,0.0,1800.0,1615.496475887379,1002.0,0.0,5052.6506164,0.0,0.0,0.0,0.0,0.0,873.0,0.0,129.0,0.0,0.0,1032.3548527930775,0.0,0.0,0.0,0.0,0.0,225.80842446395064,0.0,357.33319863035075,0.0,0.0
10,10,0,7,49338513.482703485,0.0,0.0,36960.01385686,30585.24712774474,0.0,0.0,1800.0,2680.524609401171,1002.0,0.0,5357.4781387,0.0,0.0,0.0,0.0,0.0,873.0,0.0,129.0,0.0,0.0,1601.415786021654,0.0,0.0,0.0,0.0,0.0,210.1822553228077,0.0,868.9265680567095,0.0,0.0
10,10,0,8,49338513.482703485,0.0,0.0,36759.725673830006,29368.34234031667,0.0,0.0,1800.0,3680.9016313913926,1002.0,0.0,5594.027067,0.0,0.0,0.0,0.0,0.0,873.0,0.0,129.0,0.0,0.0,1942.4211382530693,0.0,0.0,0.0,0.0,0.0,415.23289040683,0.0,1323.247602731493,0.0,0.0
10,10,0,9,49338513.482703485,0.0,0.0,37410.65644435,27535.611696778964,0.0,0.0,1800.0,4843.5421566927,2375.7990593390887,0.0,5606.3396511,0.0,0.0,0.0,0.0,130.4516129032258,873.0,378.7171914182219,129.0,0.0,0.0,2054.4935242396696,0.0,0.0,0.0,677.0,12.68277937849254,754.5366486327662,174.94747563914882,2034.5119838202634,0.0,0.0
10,10,0,10,49338513.482703485,0.0,0.0,37239.50910645,27482.07704367313,0.0,0.0,1800.0,5392.988862027121,1694.8628580294207,0.0,5463.1705878,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,2053.7762210162036,0.0,0.0,0.0,314.1456666111992,0.0,1129.753181551505,-2.458093788575429e-13,2209.4594594594123,0.0,0.0
10,10,0,11,49338513.482703485,0.0,0.0,37455.87262741,27715.66220969632,0.0,0.0,1800.0,5303.749339061602,1784.4237241176932,0.0,5460.1316849,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,2053.847450954421,0.0,0.0,0.0,403.70653269947144,0.0,1040.4424286477683,0.0,2209.459459459412,0.0,0.0
10,10,0,12,49338513.482703485,0.0,0.0,37739.07764729999,29624.36564323147,0.0,0.0,1800.0,4104.920027296191,1380.7171914182218,0.0,5612.4839081,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,1315.583217486971,0.0,0.0,0.0,0.0,0.0,781.5397654819343,0.0,2007.7970443272857,0.0,0.0
10,10,0,13,49338513.482703485,0.0,0.0,37468.144347990004,31672.614534703273,0.0,0.0,1800.0,3015.487463123717,129.0,0.0,5699.6494126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,1243.9009926972321,0.0,0.0,0.0,0.0,0.0,510.1978492497958,0.0,1261.3886211766896,0.0,0.0
10,10,0,14,49338513.482703485,0.0,0.0,36919.49305985,32752.335024498396,0.0,0.0,1800.0,1342.630445609699,129.0,0.0,5514.0572666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,692.7303342260811,0.0,0.0,0.0,0.0,0.0,357.64565961364855,0.0,292.2544517699694,0.0,0.0
