year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,zrb_solar,zrb_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar
4,7,0,1,49303662.23692821,0.0,0.0,29896.1922109,22085.777688040645,-2.915445662665661e-13,0.0,1800.0,0.0,4323.0,0.0,5218.4307628999995,-2.915445662665661e-13,0.0,0.0,0.0,0.0,0.0,768.0,129.0,0.0,222.43010752688224,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0
4,7,0,2,49303662.23692821,0.0,0.0,29386.20348642,22466.397622911205,-7.553957459549565e-13,0.0,1800.0,0.0,3151.4710110563506,0.0,5299.447356600001,-7.553957459549565e-13,0.0,0.0,0.0,0.0,127.99268105029898,555.7001545942421,129.0,0.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,984.7781754118095,0.0,0.0,0.0
4,7,0,3,49303662.23692821,0.0,0.0,29000.840441469998,20773.259936724284,2.040034807748725e-14,0.0,1800.0,0.0,4428.0,0.0,5151.8488853,2.040034807748725e-14,0.0,0.0,0.0,0.0,873.0,0.0,129.0,0.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0
4,7,0,4,49303662.23692821,0.0,0.0,29363.78935097,20250.20594777157,5.639932965095795e-14,0.0,1800.0,133.8898145343597,5209.541373877806,0.0,5218.618445900001,5.639932965095795e-14,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,402.82418245958394,462.0,33.26113370608696,0.0,0.0,0.0,677.0,677.0,15.471963524618516,2072.0,85.15671730365423,0.0,0.0
4,7,0,5,49303662.23692821,0.0,0.0,30591.92577892,22642.309560881753,-4.463096558993129e-14,0.0,1800.0,1174.3093506125117,3104.7332819327366,0.0,5264.909649100001,-4.463096558993129e-14,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,610.0,462.0,265.21696417643113,0.0,0.0,0.0,677.0,437.016090514515,330.5825739136098,0.0,578.5098125224708,0.0,0.0
4,7,0,6,49303662.23692821,0.0,0.0,32706.14854566,26358.16896981895,0.0,0.0,1800.0,2551.7287155332806,770.1007423882894,0.0,5328.4749338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,575.8076380626226,0.0,0.0,0.0,641.1007423882894,0.0,820.6480232282707,0.0,1155.2730542423874,0.0,0.0
4,7,0,7,49303662.23692821,0.0,0.0,34685.89312917,28027.306640732266,0.0,0.0,1800.0,2715.7996792901668,1066.156522323502,0.0,5676.785073100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,496.68930082503334,0.0,1545.395122004665,0.0,0.0,0.0,440.46722149846875,0.0,1019.4704648004448,0.0,150.93409248505722,0.0,0.0
4,7,0,8,49303662.23692821,0.0,0.0,38051.198456980004,28197.538798053243,0.0,0.0,1800.0,5499.918540109471,1749.9734261399303,0.0,6410.066966799999,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.71719141822166,129.0,0.0,0.0,2053.1646155301505,0.0,0.0,0.0,207.0940725595465,0.0,1237.2944651199082,0.0,2209.459459459412,0.0,0.0
4,7,0,9,49303662.23692821,0.0,0.0,40164.37842265,30482.63397373691,0.0,0.0,1800.0,5620.47274490365,1628.8429274674934,0.0,6366.0353685,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.71719141822166,129.0,0.0,0.0,2053.3527696483116,0.0,0.0,0.0,85.96357388710948,0.0,1357.6605157959268,0.0,2209.459459459412,0.0,0.0
4,7,0,10,49303662.23692821,0.0,0.0,41317.43399953001,31729.429273120157,0.0,0.0,1800.0,5631.343519262842,1617.7234233250565,0.0,6169.1448568,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.71719141822155,129.0,0.0,0.0,2053.763263019928,0.0,0.0,0.0,74.84406974467286,0.0,1368.1207967835012,0.0,2209.459459459412,0.0,0.0
