year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,zrb_solar,zrb_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar
10,8,0,1,51293180.56478643,0.0,0.0,30508.538705899995,26153.468671965627,-2.717825964282383e-13,0.0,1800.0,0.0,1139.735334412755,0.0,5097.4342579,-2.717825964282383e-13,0.0,0.0,0.0,0.0,242.7353344127551,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,8,0,2,51293180.56478643,0.0,0.0,30040.63500922,24473.220056285896,5.488942633746774e-13,0.0,1800.0,0.0,1852.1421158438206,0.0,5172.2018794000005,5.488942633746774e-13,0.0,0.0,0.0,0.0,873.0,240.14211584382053,129.0,610.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,8,0,3,51293180.56478643,0.0,0.0,29711.79715647,24589.144599360156,-1.2256862191861728e-13,0.0,1800.0,0.0,1380.7171914182218,0.0,5030.0196003,-1.2256862191861728e-13,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,8,0,4,51293180.56478643,0.0,0.0,30287.798310069997,25551.48491438598,2.540190280342358e-13,0.0,1800.0,122.36363481201408,1380.7171914182218,0.0,5093.1244050000005,2.540190280342358e-13,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,40.43565286806217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7651870532682,0.0,12.1627948906837
10,8,0,5,51293180.56478643,0.0,0.0,31940.072879919997,27055.796487739655,4.085620730620576e-14,0.0,1800.0,404.29483967455224,1380.7171914182218,0.0,5137.3877501,4.085620730620576e-14,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,148.3817449993365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.9632152311961,0.0,11.949879444019654
10,8,0,6,51293180.56478643,0.0,0.0,35725.965690259996,31506.41406221661,0.0,0.0,1800.0,1309.2515488752551,129.0,0.0,5197.5230784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,940.3357964379098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.2642259966795,0.0,42.65152644066576
10,8,0,7,51293180.56478643,0.0,0.0,38834.765434069996,32646.519602892637,0.0,0.0,1800.0,2327.5395536308692,1320.471042471042,0.0,5533.790378000001,0.0,0.0,0.0,0.0,0.0,423.4710424710419,768.0,129.0,0.0,0.0,1458.6734246492138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.3761969546082,0.0,75.48993202704749
10,8,0,8,51293180.56478643,0.0,0.0,39696.81423298,32737.347353407964,0.0,0.0,1800.0,3108.410301638618,1380.7171914182218,0.0,6243.2507428,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,1769.2832296136216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.19547851125,0.0,130.93159351374638
10,8,0,9,51293180.56478643,0.0,0.0,39989.375496249995,32106.110977736458,0.0,0.0,1800.0,4055.929124088467,1380.7171914182218,0.0,6204.4274421,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182218,129.0,0.0,0.0,1982.814368933806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.6177086998123,0.0,215.49704645484883
10,8,0,10,51293180.56478643,0.0,0.0,40313.85644043,30469.17174214972,0.0,0.0,1800.0,4626.302269524597,2798.0734914930017,0.0,6016.5072977,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.71719141822166,129.0,0.0,0.0,2050.4153263563603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.459459459412,1255.1941379126176,366.4274837088254
