year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,zrb_solar,zrb_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar
4,7,0,1,46703851.03332364,0.0,0.0,29896.1922109,18777.660858254938,2.1049828546892968e-13,0.0,1800.0,0.0,7391.546937312432,0.0,5218.4307628999995,2.1049828546892968e-13,0.0,0.0,0.0,162.16216216216216,254.76099140615412,768.0,129.0,506.43817204301104,462.0,0.0,600.6748590129347,840.0,0.0,78.51075268817112,677.0,0.0,2072.0,0.0,1303.0,0.0
4,7,0,2,46703851.03332364,0.0,0.0,29386.20348642,18603.02158442123,-7.72715225139109e-14,0.0,1800.0,0.0,7014.847049546294,0.0,5299.447356600001,-7.72715225139109e-14,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,595.9676959659104,840.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0
4,7,0,3,46703851.03332364,0.0,0.0,29000.840441469998,18184.8712831735,-3.375077994860476e-14,0.0,1800.0,0.0,7016.3886535507845,0.0,5151.8488853,-3.375077994860476e-14,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,840.0,597.5092999704003,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0
4,7,0,4,46703851.03332364,0.0,0.0,29363.78935097,17269.57573823936,3.9612757518625585e-13,0.0,1800.0,4.897450448470002,8319.16394749576,0.0,5218.618445900001,3.9612757518625585e-13,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,1.231460273151905,840.0,597.2845939153764,0.4157930051194479,677.0,677.0,0.23592609597083716,2072.0,2.992449463849251,1303.0,0.021821610378560494
4,7,0,5,46703851.03332364,0.0,0.0,30591.92577892,18566.3015643227,1.1368683772161603e-13,0.0,1800.0,44.22543360167963,8310.825195502446,0.0,5264.909649100001,1.1368683772161603e-13,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,9.819393350667921,840.0,588.9458419220634,8.88406449698187,677.0,677.0,5.040928123655961,2072.0,20.329122976187236,1303.0,0.15192465418664441
4,7,0,6,46703851.03332364,0.0,0.0,32706.14854566,23535.677457111367,0.0,0.0,1800.0,96.92281574233674,5585.3981548867005,0.0,5328.4749338,0.0,0.0,0.0,0.0,0.0,0.0,768.0,129.0,610.0,462.0,21.318703009867175,581.3981548867007,840.0,22.054066194021125,677.0,677.0,12.513750047197362,0.0,40.59687058438041,1303.0,0.4394259068706497
4,7,0,7,46703851.03332364,0.0,0.0,34685.89312917,28184.219953748754,0.0,0.0,1800.0,106.0799718368053,3518.9629167604185,0.0,5676.785073100001,0.0,0.0,0.0,0.0,0.0,0.0,615.9808255212398,129.0,0.0,0.0,57.216711729919496,579.9820912391787,840.0,27.39721351562254,677.0,677.0,15.545517951566794,0.0,5.303899192390558,0.0,0.6166294473059161
4,7,0,8,46703851.03332364,0.0,0.0,38051.198456980004,33674.352217592794,0.0,0.0,1800.0,214.65022138568673,1558.4283253242481,0.0,6410.066966799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,81.99076849238516,755.7089755250321,673.719349799216,33.25100806056555,0.0,0.0,18.867033409016685,0.0,79.77516961981999,0.0,0.7662418038993367
4,7,0,9,46703851.03332364,0.0,0.0,40164.37842265,32726.262754397183,0.0,0.0,1800.0,237.55484735545318,4768.132044355356,0.0,6366.0353685,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182218,129.0,0.0,0.0,93.99100354310323,567.4148529371337,840.0,36.48572108488905,677.0,0.0,20.702449604138646,0.0,85.53644872847929,1303.0,0.8392243948429404
4,7,0,10,46703851.03332364,0.0,0.0,41317.43399953001,33609.6249000705,0.0,0.0,1800.0,237.90336406420968,5130.967951573275,0.0,6169.1448568,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182218,129.0,0.0,0.0,93.09184919216747,840.0,568.6531597991244,36.76683030928044,677.0,0.0,20.861954456398,361.597600355929,86.42292252185428,1303.0,0.759807584509506
4,7,0,11,46703851.03332364,0.0,0.0,41403.951118100005,33596.647332285,0.0,0.0,1800.0,214.04316286978508,5261.33774062889,0.0,6215.1713844000005,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,83.60251948353881,569.3906567188773,840.0,33.984286422307214,677.0,0.0,19.28310462477921,727.1152265576029,76.39311999392152,1067.114665934188,0.7801323452383446
4,7,0,12,46703851.03332364,0.0,0.0,40791.247429899995,32144.41187671484,0.0,0.0,1800.0,81.7626366391705,6183.471356807977,0.0,6210.3879129,0.0,0.0,0.0,0.0,0.0,873.0,378.71719141822166,129.0,0.0,0.0,34.98853988030285,587.7541653897548,840.0,18.41415068408842,0.0,0.0,10.448416947917776,2072.0,17.221928259131708,1303.0,0.6896008677297436
4,7,0,13,46703851.03332364,0.0,0.0,40203.82323879,32749.582586551616,0.0,0.0,1800.0,64.94740855135392,4960.062695480786,0.0,6193.259886899999,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,27.913697466157018,840.0,588.8347513743931,19.05464688577297,0.0,78.51075268817112,10.811842418012386,2072.0,6.648820299738536,0.0,0.5184014816730153
4,7,0,14,46703851.03332364,0.0,0.0,39209.21574115,32020.162829365305,0.0,0.0,1800.0,43.66528276827226,4173.513229650225,0.0,5874.914687,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182218,129.0,0.0,462.0,34.81364202650487,840.0,598.7960382320035,2.749851413702484,677.0,677.0,1.56029971776062,0.0,4.230630800772786,0.0,0.310858809531493
4,7,0,15,46703851.03332364,0.0,0.0,38919.17240367,30787.865011984733,0.0,0.0,1800.0,29.032147316087126,5568.883817639693,0.0,5757.9217960000005,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,17.287980163876888,840.0,599.1666262214709,5.179684955247696,0.0,677.0,2.9390173350785687,2072.0,3.5154743389290206,0.0,0.10999052295495056
4,7,0,16,46703851.03332364,0.0,0.0,39094.15549350001,31670.778302802828,0.0,0.0,1800.0,6.970476198767208,4897.203105863242,0.0,5618.117377600001,0.0,0.0,0.0,0.0,0.0,873.0,378.71719141822166,129.0,0.0,0.0,3.3024302445340963,840.0,604.4859144450205,2.1105063554429564,0.0,0.0,1.197527420689183,2072.0,0.35544343551339425,0.0,0.00456874258757678
4,7,0,17,46703851.03332364,0.0,0.0,39903.73196639,31249.40833748759,0.0,0.0,1800.0,0.0,6200.761355906827,0.0,5706.4166568,0.0,0.0,0.0,0.0,0.0,873.0,378.71719141822166,129.0,0.0,0.0,0.0,605.0441644886047,840.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0
4,7,0,18,46703851.03332364,0.0,0.0,41931.132481399996,33517.57012779,0.0,0.0,1800.0000000000005,0.0,6124.383906155873,0.0,5994.8992841,0.0,0.0,0.0,0.0,162.16216216216216,423.4710424710419,768.0,129.0,0.0,0.0,0.0,840.0,604.0169400067346,0.0,0.0,677.0,0.0,2072.0,0.0,448.73376151593413,0.0
4,7,0,19,46703851.03332364,0.0,0.0,44237.59409088001,34234.400886368,0.0,0.0,1800.0,0.0,7448.5869857834505,0.0,6395.9422758,0.0,0.0,0.0,0.0,162.16216216216216,423.4710424710419,768.0,129.0,0.0,452.43817204301104,0.0,840.0,601.6220870635988,0.0,677.0,677.0,0.0,2072.0,0.0,1098.3316940866473,0.0
4,7,0,20,46703851.03332364,0.0,0.0,44360.68600043001,34215.9370999355,0.0,0.0,1800.0,0.0,7590.561278907593,0.0,6740.2940450999995,0.0,0.0,0.0,0.0,162.16216216216216,423.4710424710419,768.0,129.0,0.0,462.0,0.0,840.0,602.1995936606232,0.0,677.0,677.0,0.0,2072.0,0.0,1239.7284806137661,0.0
4,7,0,21,46703851.03332364,0.0,0.0,42287.36868184999,31302.46637796543,0.0,0.0,1800.0,0.0,8262.607872683035,0.0,6572.4888486,0.0,0.0,0.0,0.0,162.16216216216216,423.4710424710419,768.0,129.0,610.0,462.0,0.0,840.0,600.97466804983,0.0,677.0,677.0,0.0,2072.0,0.0,1303.0,0.0
4,7,0,22,46703851.03332364,0.0,0.0,38647.76277065,30354.20237122463,0.0,0.0,1800.0,0.0,5276.162786234831,0.0,5896.4380744,0.0,0.0,0.0,0.0,0.0,873.0,378.71719141822166,129.0,610.0,462.0,0.0,840.0,600.4379916226164,0.0,677.0,677.0,0.0,491.0076031939934,0.0,0.0,0.0
4,7,0,23,46703851.03332364,0.0,0.0,35099.643426999995,24796.381490122745,0.0,0.0,1800.0,0.0,6998.178971498692,0.0,5442.2418738999995,0.0,0.0,0.0,0.0,77.3084859052604,0.0,0.0,129.0,610.0,462.0,0.0,840.0,612.8704855934308,0.0,677.0,677.0,0.0,2072.0,0.0,1303.0,0.0
4,7,0,24,46703851.03332364,0.0,0.0,32604.58591052,22016.718524369237,0.0,0.0,1800.0,0.0,7080.482459976531,0.0,5380.3744349,0.0,0.0,0.0,0.0,162.16216216216216,0.0,0.0,129.0,610.0,462.0,0.0,610.3202978143688,840.0,0.0,677.0,677.0,0.0,2072.0,0.0,1303.0,0.0
