year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,zrb_solar,zrb_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar,biomas
2,3,7,13,45033399.36815154,0.0,0.0,38667.153250309995,29460.079029871897,0.0,0.0,1800.0,3593.8924235280597,3059.3563847729624,,5664.2399436999995,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,1676.7438961884984,0.0,0.0,0.0,677.0,107.86097571831829,661.713434463751,954.024366583602,1255.43509287581,0.0,0.0,0.0
2,3,7,14,45033399.36815154,0.0,0.0,38015.624682969996,29257.858582238732,0.0,0.0,1800.0,2329.460907314974,3821.653140684083,,5379.9128215,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,1175.501276004489,0.0,0.0,0.0,677.0,292.9236751714425,475.75859489267157,1531.2584230415987,678.2010364178134,0.0,0.0,0.0
2,3,7,15,45033399.36815154,0.0,0.0,37704.578388270005,29587.921177802964,0.0,0.0,1800.0,1087.4794706838134,4397.305717210473,,5287.0047445,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,509.73353596258454,0.0,0.0,0.0,677.0,573.6335996491488,194.48755035209834,1826.2010750902814,383.25838436913045,0.0,0.0,0.0
2,3,7,16,45033399.36815154,0.0,0.0,37557.74542827,29793.981025863985,0.0,0.0,1800.0,210.45759733932988,4909.529407358806,,5165.2747845,0.0,0.0,0.0,0.0,162.16216216216216,430.15809357745457,762.2091516191891,129.0,0.0,0.0,99.27467292610658,0.0,0.0,0.0,677.0,677.0,77.49688928222541,2072.0,33.68603513099788,0.0,0.0,0.0
2,3,7,17,45033399.36815154,0.0,0.0,37387.78729805,29383.774307353382,0.0,0.0,1800.0,0.0,4884.455204051978,,5236.227391300001,0.0,0.0,0.0,0.0,137.98416158093622,423.471042471042,768.0,129.0,0.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,7,18,45033399.36815154,0.0,0.0,37388.33752792,29733.486848799595,0.0,0.0,1800.0,0.0,4970.985355170838,,5471.541628699999,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,62.35215053763477,26.35215053763477,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,7,19,45033399.36815154,0.0,0.0,38188.800051,30165.309890743898,0.0,0.0,1800.0,0.0,4968.879353580383,,5806.7709351,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,7,20,45033399.36815154,0.0,0.0,39804.768615609995,31912.302933565523,0.0,0.0,1800.0,0.0,4968.879353580383,,6100.769308999999,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,7,21,45033399.36815154,0.0,0.0,38269.3880735,30104.43207723038,0.0,0.0,1800.0,0.0,5578.879353580383,,5985.8177339,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,7,22,45033399.36815154,0.0,0.0,35569.11868580001,27795.22192836552,0.0,0.0,1800.0,0.0,4968.879353580383,,5399.882422500001,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,7,23,45033399.36815154,0.0,0.0,33042.81530188,25124.329283885676,0.0,0.0,1800.0,0.0,4908.6332046332045,,4999.788555,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,7,24,45033399.36815154,0.0,0.0,31385.599024790004,22200.49797051686,-4.3520742565306136e-14,0.0,1800.0,0.0,5578.879353580383,,4938.4702511,-4.3520742565306136e-14,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,1,42957992.329359636,0.0,0.0,30621.949349590002,22507.176903031628,4.04121180963557e-14,0.0,1800.0,0.0,4908.6332046332045,,4789.2641026,4.04121180963557e-14,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,2,42957992.329359636,0.0,0.0,30237.647231519994,22031.46900481958,-2.531308496145357e-14,0.0,1800.0,0.0,4968.879353580383,,4860.9773648,-2.531308496145357e-14,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,3,42957992.329359636,0.0,0.0,29849.94882263,21612.335589803362,-3.1308289294429414e-14,0.0,1800.0,0.0,4968.879353580383,,4730.0761726,-3.1308289294429414e-14,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,4,42957992.329359636,0.0,0.0,29962.818091780002,21648.182136676085,-1.199040866595169e-14,0.0,1800.0,86.17428464079438,4968.879353580383,,4784.889015199999,-1.199040866595169e-14,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,86.17428464079438,0.0,0.0,0.0
2,3,8,5,42957992.329359636,0.0,0.0,30357.962989530002,22031.90753972494,-8.215650382226158e-15,0.0,1800.0,788.6766492448502,4309.83525917071,,4827.0623693,-8.215650382226158e-15,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,123.26968598938345,0.0,0.0,0.0,677.0,499.771206297111,268.5405141986113,1812.5930104025565,396.8664490568555,0.0,0.0,0.0
2,3,8,6,42957992.329359636,0.0,0.0,31314.296606590007,22314.819255514372,6.394884621840902e-14,0.0,1800.0,1582.0791709400405,4267.395202291486,,4893.602869,6.394884621840902e-14,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,875.1457288414015,0.0,0.0,0.0,677.0,529.4417422050732,237.95640025459795,1740.4824176153709,468.97704184404125,0.0,0.0,0.0
2,3,8,7,42957992.329359636,0.0,0.0,33277.82363788,23547.081821563632,0.0,0.0,1800.0,4220.316019464832,2530.6277134363445,,5208.8870023,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,1775.5582912264654,0.0,0.0,0.0,520.9580007654743,0.0,924.4969389787833,689.1986701998285,1520.2607892595836,0.0,0.0,0.0
2,3,8,8,42957992.329359636,0.0,0.0,35725.80921928,25905.92193002751,0.0,0.0,1800.0,4573.954791860275,2453.6197313878297,,5834.1387291,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,2052.5263282642272,0.0,0.0,0.0,150.11605943859286,0.0,1295.0016336148306,983.0326294781947,1226.4268299812175,0.0,0.0,0.0
2,3,8,9,42957992.329359636,0.0,0.0,37354.37656049999,27666.963207652923,0.0,0.0,1800.0,4302.965851507428,2724.18073597473,,5809.1040434999995,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,2052.687193209686,0.0,0.0,0.0,62.81230036827833,0.0,1381.716591973739,1340.8973931354096,868.5620663240024,0.0,0.0,0.0
2,3,8,10,42957992.329359636,0.0,0.0,37720.681558209995,28063.00824831119,0.0,0.0,1800.0,4995.615368208339,2031.4915815452737,,5637.056333099999,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,2053.045150198723,0.0,0.0,0.0,97.60785413305052,0.0,1346.5234434913843,613.412684941181,1596.046774518231,0.0,0.0,0.0
2,3,8,11,42957992.329359636,0.0,0.0,37454.46884103001,27774.558190735668,0.0,0.0,1800.0,5233.4679039564335,1794.2915712862196,,5679.5296983,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,2053.0067430011227,0.0,0.0,0.0,256.5908521820263,0.0,1188.2313781290497,217.22967663315129,1992.2297828262608,0.0,0.0,0.0
2,3,8,12,42957992.329359636,0.0,0.0,37264.229601319996,27568.28735222043,0.0,0.0,1800.0,5027.058495783609,2001.3077750445482,,5679.7221296,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,2052.9822388984235,0.0,0.0,0.0,405.83353130630826,0.0,1039.6199986929712,275.003201267198,1934.4562581922141,0.0,0.0,0.0
2,3,8,13,42957992.329359636,0.0,0.0,37013.299250309996,27516.10566073244,0.0,0.0,1800.0,3153.5066644575413,3655.765242712667,,5664.2399436999995,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,1832.6569745077813,0.0,0.0,0.0,647.4367202858152,0.0,799.2477104461573,1687.8574799558094,521.6019795036027,0.0,0.0,0.0
2,3,8,14,42957992.329359636,0.0,0.0,36278.32468297,27327.84457259965,0.0,0.0,1800.0,2121.685976178876,4081.279919297094,,5379.9128215,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,1227.4278893322364,0.0,0.0,0.0,677.0,295.1362926323868,473.4712115808924,1788.672584193665,420.78687526574714,0.0,0.0,0.0
2,3,8,15,42957992.329359636,0.0,0.0,35847.59238827001,27565.537212926654,0.0,0.0,1800.0,869.344169507036,4630.272550831122,,5287.0047445,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,524.6804547511175,0.0,0.0,0.0,677.0,598.1054421614406,169.90032149514641,2034.6960661986398,174.76339326077212,0.0,0.0,0.0
2,3,8,16,42957992.329359636,0.0,0.0,35586.38342827,27604.70214793524,0.0,0.0,1800.0,144.658066390294,5007.053503536793,,5165.2747845,0.0,0.0,0.0,0.0,137.98416158093622,873.0,378.7171914182219,129.0,62.35215053763477,26.35215053763477,39.51122292398239,0.0,0.0,0.0,677.0,677.0,68.34735603510882,2072.0,36.79948743120281,0.0,0.0,0.0
2,3,8,17,42957992.329359636,0.0,0.0,35711.84829805001,26877.52421187902,0.0,0.0,1800.0,0.0,5578.879353580383,,5236.227391300001,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,18,42957992.329359636,0.0,0.0,36096.80652792,27293.695271197943,0.0,0.0,1800.0,0.0,5578.879353580383,,5471.541628699999,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,19,42957992.329359636,0.0,0.0,37184.358051,28528.77659372222,0.0,0.0,1800.0,0.0,5519.529407358806,,5806.7709351,0.0,0.0,0.0,0.0,162.16216216216216,430.15809357745457,762.2091516191891,129.0,610.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,20,42957992.329359636,0.0,0.0,38996.03261561,30427.99374437633,0.0,0.0,1800.0,0.0,5578.879353580383,,6100.769308999999,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,21,42957992.329359636,0.0,0.0,37570.3330735,28946.94309104242,0.0,0.0,1800.0,0.0,5518.6332046332045,,5985.8177339,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,610.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,22,42957992.329359636,0.0,0.0,34979.8786858,26086.20571214929,0.0,0.0,1800.0,0.0,5578.879353580383,,5399.882422500001,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,23,42957992.329359636,0.0,0.0,32686.099301880004,24276.69036496675,0.0,0.0,1800.0,0.0,4908.6332046332045,,4999.788555,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,24,42957992.329359636,0.0,0.0,31222.269024790003,22633.924997543894,-3.4638958368304884e-14,0.0,1800.0,0.0,4968.879353580383,,4938.4702511,-3.4638958368304884e-14,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
