year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,zrb_solar,zrb_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar
2,6,0,1,47449644.58251308,0.0,0.0,30954.156672399997,24430.23596793313,3.1530333899354446e-14,0.0,1800.0,0.0,3344.717191418222,0.0,4990.9772244,3.1530333899354446e-14,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,610.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,0.0,0.0,0.0,0.0
2,6,0,2,47449644.58251308,0.0,0.0,30451.791248519996,23694.915990164965,7.327471962526033e-14,0.0,1800.0,0.0,3074.9394136404435,0.0,5062.9411187000005,7.327471962526033e-14,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,340.2222222222217,0.0,0.0,0.0
2,6,0,3,47449644.58251308,0.0,0.0,30071.73055197,21393.991062963716,-2.042810365310288e-14,0.0,1800.0,0.0,4964.987912138943,0.0,4924.5959958,-2.042810365310288e-14,0.0,0.0,0.0,158.27072072072113,873.0,378.7171914182219,129.0,0.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0
2,6,0,4,47449644.58251308,0.0,0.0,30174.127794370004,23474.009564066975,-2.3026025530725747e-13,0.0,1800.0,98.78977896886596,2896.879353580384,0.0,4985.9408893,-2.3026025530725747e-13,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,462.0,35.74421178683998,0.0,0.0,0.0,677.0,677.0,8.841122014067723,0.0,54.204445167958255,0.0,0.0
2,6,0,5,47449644.58251308,0.0,0.0,30913.607202019994,23874.489558824007,7.316369732279782e-14,0.0,1800.0,497.7469816712779,2896.879353580384,0.0,5029.2250722,7.316369732279782e-14,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,462.0,95.14428450885397,0.0,0.0,0.0,677.0,677.0,35.655765331928166,0.0,366.9469318304958,0.0,0.0
2,6,0,6,47449644.58251308,0.0,0.0,32089.24725316,23388.434349644533,-3.375077994860476e-14,0.0,1800.0,1644.7644082993695,3506.879353580384,0.0,5088.831641299999,-3.375077994860476e-14,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,695.5767895869444,0.0,0.0,0.0,677.0,677.0,40.86448837897582,0.0,908.3231303334492,0.0,0.0
2,6,0,7,47449644.58251308,0.0,0.0,34300.817525369996,25968.916198780647,0.0,0.0,1800.0,2743.168427489062,2691.8802660221504,0.0,5416.793469300001,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,933.8432721552025,0.0,0.0,0.0,677.0,634.1630746039286,133.42212620842128,0.0,1675.9030291254385,0.0,0.0
2,6,0,8,47449644.58251308,0.0,0.0,37713.787052080006,30903.037050949286,0.0,0.0,1800.0,2222.481029137177,1957.1435978378368,0.0,6107.8815619,0.0,0.0,0.0,0.0,0.0,0.0,768.0,129.0,0.0,0.0,926.6362894330167,0.0,0.0,0.0,677.0,383.14359783783664,392.6246336286083,0.0,903.2201060755522,0.0,0.0
2,6,0,9,47449644.58251308,0.0,0.0,39223.68326014999,30970.757470225777,0.0,0.0,1800.0,3965.370094769664,1778.8543378693716,0.0,6071.022206,0.0,0.0,0.0,0.0,0.0,0.0,768.0,129.0,0.0,0.0,1571.243359196504,0.0,0.0,0.0,677.0,204.85433786937165,570.5093792682424,0.0,1823.6173563049178,0.0,0.0
2,6,0,10,47449644.58251308,0.0,0.0,39103.46129063,32230.180306050464,0.0,0.0,1800.0,2372.8346110962684,1981.9972889397434,0.0,5889.694147900001,0.0,0.0,0.0,0.0,0.0,0.0,768.0,129.0,0.0,0.0,1258.9448120937943,0.0,0.0,0.0,677.0,407.9972889397434,366.41824579814977,0.0,747.4715532043244,0.0,0.0
2,6,0,11,47449644.58251308,0.0,0.0,38596.5601397,31889.027983640677,0.0,0.0,1800.0,2950.302988425321,1197.6799897718101,0.0,5933.531406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,1136.6562447607084,0.0,0.0,0.0,677.0,391.67998977181014,391.86217252468197,0.0,1421.7845711399307,0.0,0.0
2,6,0,12,47449644.58251308,0.0,0.0,37797.8840324,31873.90182227624,0.0,0.0,1800.0,1416.8739545655355,1882.8015554825517,0.0,5927.6305154,0.0,0.0,0.0,0.0,0.0,0.0,768.0,129.0,0.0,0.0,733.3801392944089,0.0,0.0,0.0,677.0,308.80155548255175,466.79753517686254,0.0,216.69628009426407,0.0,0.0
2,6,0,13,47449644.58251308,0.0,0.0,37406.02413229,31512.442891989827,0.0,0.0,1800.0,910.7387014051118,2326.7634144861368,0.0,5910.7427804,0.0,0.0,0.0,0.0,0.0,204.52777777777737,768.0,129.0,0.0,0.0,512.7253422354919,0.0,0.0,0.0,677.0,548.2356367083592,224.3434711069685,0.0,173.66988806265135,0.0,0.0
2,6,0,14,47449644.58251308,0.0,0.0,36602.68121435,31204.24492952755,0.0,0.0,1800.0,1027.0146653679767,1650.2065827801434,0.0,5615.0561602,0.0,0.0,0.0,0.0,0.0,0.0,441.83049286400797,129.0,0.0,0.0,371.29890481660215,0.0,0.0,0.0,677.0,402.37608991613536,376.21886942614736,0.0,279.4968911252272,0.0,0.0
2,6,0,15,47449644.58251308,0.0,0.0,35938.371732470005,30455.154642303358,0.0,0.0,1800.0,558.0230486376265,2150.116073891462,0.0,5506.571124800001,0.0,0.0,0.0,0.0,0.0,0.0,768.0,129.0,0.0,0.0,224.40969562005574,0.0,0.0,0.0,677.0,576.1160738914618,197.89720787302753,0.0,135.71614514454328,0.0,0.0
2,6,0,16,47449644.58251308,0.0,0.0,35991.64028649999,29127.02565162776,0.0,0.0,1800.0,149.00416338043627,3506.879353580384,0.0,5374.7891706,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,437.9722222222217,73.72925013435953,0.0,0.0,0.0,677.0,677.0,57.53582892100662,0.0,17.739084325070117,0.0,0.0
2,6,0,17,47449644.58251308,0.0,0.0,36911.47639319,30708.41944986827,0.0,0.0,1800.0,0.0,3506.879353580384,0.0,5455.2780836,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,0.0,0.0,0.0,0.0
2,6,0,18,47449644.58251308,0.0,0.0,39413.244470599995,33413.033587608814,0.0,0.0,1800.0000000000005,0.0,3506.879353580384,0.0,5722.994273300001,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,0.0,0.0,0.0,0.0
2,6,0,19,47449644.58251308,0.0,0.0,41393.31648198,35091.651978289876,0.0,0.0,1800.0000000000005,0.0,3506.879353580384,0.0,6103.7716669,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,0.0,0.0,0.0,0.0
